codigo_producto,descripcion_producto,costo_producto,precio_producto,stock_actual_producto,unidad_de_medida_producto,proveedor_producto,ramo_producto,familia_producto,grupo_producto,marco_producto
1020,QUESO AZUL DANES VIKING KG,1080.132,1404.0,0.0,Kg ,FINESA TRADING S.A,FIAMBRES Y QUESOS,QUESOS,Sin asignar,TERRA NOSTRA
2007,ALMENDRAS ENTERAS 1KG (10 UNI),434.49,608.0,18.294,Uni,FINESA TRADING S.A,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",CEREALES,Sin asignar,LA COSECHA
86,ALMENDRAS INDUSTRIALES 1 KG (10 UNI),369.299,517.0,4.45,Kg ,FINESA TRADING S.A,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",CEREALES,Sin asignar,LA COSECHA
5196,SPECIAL PIZZA LATA 2.660 KG (6 UNI),313.674,423.0,12.0,Uni,FINESA TRADING S.A,ENLATADOS,INDUSTRIAL,Sin asignar,
137,PULPA ITALIANA IL PIZZAIOLO 4.05 KG (3 UNI),473.021,639.0,3.0,Uni,FINESA TRADING S.A,ENLATADOS,INDUSTRIAL,Sin asignar,
8562,PULPA TOMATE TRITURADO TERRA NOSTRA 8KG,504.0,630.0,4.0,Uni,FINESA TRADING S.A,ENLATADOS,INDUSTRIAL,Sin asignar,TERRA NOSTRA
7003,MERMELADA CIRUELA MINI ABEDUL 20 GR X 108 UNI,449.965,562.0,1.0,Uni,FINESA TRADING S.A,DULCES Y MERMELADAS,MERMELADAS,Sin asignar,ABEDUL
7006,MERMELADA DURAZNO MINI ABEDUL 20 GR X 108 UNI,449.965,562.0,2.0,Uni,FINESA TRADING S.A,DULCES Y MERMELADAS,MERMELADAS,Sin asignar,ABEDUL
7005,MERMELADA FRUTILLA MINI ABEDUL 20 GR X 108 UNI,449.965,562.0,1.0,Uni,FINESA TRADING S.A,DULCES Y MERMELADAS,MERMELADAS,Sin asignar,ABEDUL
7000,MERMELADA MANZANA MINI ABEDUL 20 GR X 108 UNI,449.965,562.0,1.0,Uni,FINESA TRADING S.A,DULCES Y MERMELADAS,MERMELADAS,Sin asignar,ABEDUL
7001,MERMELADA NARANJA MINI ABEDUL 20 GR X 108 UNI,449.965,562.0,0.0,Uni,FINESA TRADING S.A,DULCES Y MERMELADAS,MERMELADAS,Sin asignar,ABEDUL
10048,PIMIENTA BLANCA MINI ABEDUL 400 UNI,965.476,1255.0,0.0,Uni,FINESA TRADING S.A,CONDIMENTOS,CONDIMENTOS,Sin asignar,ABEDUL
1008,ACEITE OLIVA TERRA NOSTRA  250ML (12 UNI),164.908,214.0,7.0,Uni,FINESA TRADING S.A,ACEITES,GASTRONOMIA,OLIVA,TIERRA FERTIL
1036,ACEITE OLIVA TERRA NOSTRA 3 LTS (4 UNI),1278.519,1662.0,7.0,Uni,FINESA TRADING S.A,ACEITES,GASTRONOMIA,OLIVA,TERRA NOSTRA
2012,CIRUELAS SIN CAROZO  KG (10 UNI),379.798,494.0,2.5,Uni,FINESA TRADING S.A,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",Sin asignar,Sin asignar,LA COSECHA
2039,ARANDANOS ROJOS 1KG,545.885,682.0,4.0,Uni,FINESA TRADING S.A,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",Sin asignar,ENVASADOS,LA COSECHA
6047,PANKO (PAN RALLADO JAPONES) 1KG,259.7,338.0,2.0,Uni,FINESA TRADING S.A,ENVASADOS,Sin asignar,Sin asignar,
2359,JAMON SERRANO FETEADO 500GR,913.83,1142.0,9.0,Uni,FINESA TRADING S.A,FIAMBRES Y QUESOS,Sin asignar,Sin asignar,TERRA NOSTRA
10041,VINAGRE DE ALCOHOL LIMPIEZA 6% CASTELO 5 LT (2UNI),301.047,391.0,5.0,Uni,FINESA TRADING S.A,LIMPIEZA,Sin asignar,Sin asignar,CASTELO
2715,AZUCAR STICK BELLA UNION X 1000 UNI,1246.348,1496.0,1.0,Uni,FINESA TRADING S.A,ENVASADOS,Sin asignar,Sin asignar,
2014,NUECES CUARTO MARIPOSA PELADA 1 KG (12 UNI),305.949,459.0,31.445,Kg ,FINESA TRADING S.A,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",FRUTOS SECOS,Sin asignar,LA COSECHA
8558,NUECES CUARTILLOS KG (12 UNI),232.776,349.0,75.0,Uni,FINESA TRADING S.A,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",FRUTOS SECOS,Sin asignar,
5974,ACEITE DE MAIZ MINI ABEDUL X 198 UNI,652.692,848.0,1.0,Uni,FINESA TRADING S.A,ACEITES,MINI PORCIONES,Sin asignar,ABEDUL
6025,VINAGRE DE MANZANA CASTELLO 750 ML (12 UNI),66.779,87.0,16.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,CASTELO
6028,VINAGRE DE ALCOHOL CASTELLO 500 ML (12 UNI),24.884,32.0,27.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,CASTELO
6037,SALSA SOJA TERRA NOSTRA 1 LTS,310.838,389.0,13.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,TERRA NOSTRA
6038,SALSA SOJA TERRA NOSTRA 5 LTS (4 UNI),1329.001,1728.0,3.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,TERRA NOSTRA
6048,JUGO LIMON ABEDUL X 198 UNI,608.972,792.0,3.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,ABEDUL
232,SAL FINA MINI DOS ANCLAS X 1000 UNIDADES,1319.492,1715.0,2.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,DOS ANCLAS
5850,VINAGRE DE ALCOHOL CASTELO 5 LT (2 UNI),266.78,333.0,6.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,CASTELO
10047,VINAGRE MANZANA MINI ABEDUL X 198 UNI,509.515,637.0,3.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,ABEDUL
10050,ADEREZO CESAR ABEDUL MINI 20G X 108 UNI,673.363,875.0,1.0,Uni,FINESA TRADING S.A,ADEREZOS,SAL Y AGREGADOS,Sin asignar,ABEDUL
682,SALSA TERIYAKI 148 ML (12 UNI),142.93,179.0,0.0,Uni,FINESA TRADING S.A,ADEREZOS,KETCHUP Y SALSAS,Sin asignar,
0149,CALDO CALNORT CARNE 1 KG (15 UNI),333.698,434.0,5.0,Uni,FINESA TRADING S.A,CONDIMENTOS,GASTRONOMIA Y ELABORACIO,Sin asignar,CAL NORT
0150,CALDO CALNORT VERDURA 1 KG (15 UNI),333.698,434.0,4.0,Uni,FINESA TRADING S.A,CONDIMENTOS,GASTRONOMIA Y ELABORACIO,Sin asignar,CAL NORT
0151,CALDO CALNORT POLLO 1 KG (15 UNI),333.698,434.0,2.0,Uni,FINESA TRADING S.A,CONDIMENTOS,GASTRONOMIA Y ELABORACIO,Sin asignar,CAL NORT
0152,CALDO CALNORT PESCADO 1 KG (15 UNI),333.698,434.0,3.0,Uni,FINESA TRADING S.A,CONDIMENTOS,GASTRONOMIA Y ELABORACIO,Sin asignar,CAL NORT
1814,FRAMBUESAS CONGELADAS 1 KG (10 UNI),433.116,541.0,0.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1815,MORAS CONGELADAS 1 KG (10 UNI),346.495,433.0,1.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1816,ARANDANOS CONGELADOS 1 KG (10 UNI),299.245,374.0,3.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1817,MARACUYA CONGELADO 1 KG (10 UNI),425.247,532.0,1.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1818,MANGO CONGELADO 1 KG (10 UNI),314.992,394.0,4.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1819,PALTA EN MITADES CONGELADA 1 KG (10 UNI),456.741,571.0,8.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1820,DURAZNO CONGELADOS 1 KG (10 UNI),228.371,285.0,7.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
1821,ANANA CONGELADA 1 KG (10 UNI),299.245,374.0,2.0,Uni,FRAMBEL URUGUAY SAS,CONGELADOS,Sin asignar,Sin asignar,
6516,QUESO RALLADO DON RAUL HEBRA 1 KG (10 UNI),138.0,172.0,185.0,Uni,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
6517,QUESO RALLADO MOLIDO DON RAUL 1 KG (10 UNI),138.0,172.0,101.0,Uni,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
6518,QUESO RALLADO MOLIDO DON RAUL 40GR 10 UNIDADES,110.0,138.0,0.0,Uni,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
6519,QUESO RALLADO HEBRA DON RAUL 40GR 10 UNIDADES,117.0,146.0,10.0,Uni,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
034,QUESO SANDWICHERO DON RAUL 4 KG (4 UNI),220.0,275.0,124.776,Kg ,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
0355,QUESO DON RAUL PROCESADO PREMIUM 1KG,250.0,312.0,9.0,Uni,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
0080,QUESO SANDWICHERO BUEN GUSTO KG (4 UNI),160.001,200.0,64.14,Kg ,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,QUESOS,Sin asignar,DON RAUL
5725,QUESO MUZARELLA KG,220.0,264.0,42.525,Kg ,LACTEOS URUGUAY SAS,FIAMBRES Y QUESOS,Sin asignar,Sin asignar,DON RAUL
2144,PLACA ACETATO 20 X 16,63.641,115.0,28.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2145,PLACA ACETATO GRANDE 29 X 23,112.776,203.0,15.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2146,MANGA SOLDADA CON CUPLA N3,250.95,376.0,0.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2148,MANGA SOLDADA  N3,160.65,241.0,1.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2149,MANGA SOLDADA N4,203.7,306.0,0.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2150,MOLDE SILICONA MARRON 10 X 20,103.95,208.0,10.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2151,"MOLDE SILICONA GRANDE (LETRAS, NUMEROS CORAZONES)",343.98,447.0,3.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2152,PINCEL SILICONA 17 CM,72.45,109.0,8.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2153,BOLSA DISEÑO 10 X 14 100 UNIDADES,112.455,157.0,1.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2154,"BOLSA DISEÑO 11 X 19,5 100 UNIDADES",150.255,210.0,0.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2156,TERMOMETRO REPOSTERIA,188.054,263.0,1.0,Uni,SANTIAGO DANGELO GESTIDO,HOGAR,Sin asignar,Sin asignar,
2157,ESPATULA RECTA CHICA INOX N14,344.4,430.0,0.0,Uni,SANTIAGO DANGELO GESTIDO,HOGAR,Sin asignar,Sin asignar,
2159,ESPATULA DOBLADA GRANDE INOX N18,441.0,551.0,0.0,Uni,SANTIAGO DANGELO GESTIDO,HOGAR,Sin asignar,Sin asignar,
2160,ESPATULA CALADA RECTA,51.976,65.0,16.0,Uni,SANTIAGO DANGELO GESTIDO,HOGAR,Sin asignar,Sin asignar,
2161,CAJA PARA HUEVO GRANDE,65.205,82.0,4.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2162,CAJA PARA HUEVO CHICO,46.305,58.0,17.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2164,PIROTINES RIGIDOS X 25 UNIDAdes,103.005,129.0,0.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2165,MANGUERAS DESCARTABLES 15 X 30 20 UNIDADES,325.5,423.0,1.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2166,MANGUERA DESCARTABLE 15 X 30,5.346,11.0,88.0,Uni,SANTIAGO DANGELO GESTIDO,EMPAQUES,Sin asignar,Sin asignar,
2168,KIT DECORACION 102 PIEZAS,1328.933,1661.0,2.0,Uni,SANTIAGO DANGELO GESTIDO,HOGAR,Sin asignar,Sin asignar,
4050,JUGO TROPICAL MAXI FRUTA 1LT (12 UNI),45.05,54.0,135.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5080,JUGO NARANJA MAXI FRUTA 200 ML (27 UNI),12.86,15.0,343.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5082,JUGO MANZANA MAXI FRUTA 200 ML (27 UNI),12.86,15.0,500.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5084,JUGO DURAZNO MAXI FRUTA 200 ML (27 UNI),12.86,15.0,590.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5086,JUGO MULTIFRUTA MAXI FRUTA 200 ML (27 UNI),14.28,17.0,299.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5090,JUGO TROPICAL MAXI FRUTA 200 ML (24 UNI),14.28,17.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5088,JUGO PERA MAXI FRUTA 200 ML (24 UNI),14.28,17.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40570,JUGO MANZANA LIGHT MAXI FRUTA 1L (12 UNI),47.302,57.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40520,JUGO MANZANA MAXI FRUTA 1L (12 UNI),47.302,57.0,134.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
80440,JUGO DURAZNO MAXI FRUTA 1L (12 UNI),47.302,57.0,241.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40460,JUGO MULTIFRUTA MAXI FRUTA 1L (12 UNI),45.678,55.0,215.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40410,JUGO NARANJA LIGHT MAXI FRUTA 1L (12 UNI),45.678,55.0,73.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40400,JUGO NARANJA MAXI FRUTA 1L (12 UNI),45.678,55.0,210.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40480,JUGO PERA MAXI FRUTA 1L (12 UNI),45.678,55.0,115.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40560,JUGO NARANJA MANGO MAXI FRUTA 1L (12 UNI),45.678,55.0,171.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40450,JUGO DURAZNO LIGHT MAXI FRUTA 1L (12 UNI),45.678,55.0,167.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
40470,JUGO MULTIFRUTA LIGHT MAXI FRUTA 1L (12 UNI),45.678,55.0,176.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
5103,JUGO MANZANA GROW 1L (12 UNI),96.264,116.0,26.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,GROW
5100,JUGO NARANJA GROW 1L (12 UNI),96.264,116.0,24.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,GROW
40580,JUGO BANANA FRUTILLA MAXI FRUTA 1L (12 UNI),45.678,55.0,48.0,Uni,DISTRIBUIDORA CUAREIM SRL,BEBIDAS,JUGOS,Sin asignar,MAXI FRUTA
2005,GELATINA SIN SABOR 1 KG,1593.869,2072.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,
2016,CHOCOLATE CHIPS ALPINO 4KG (2 UNI),1223.823,1530.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,
2073,CREMA PASTELERA 380G PONTEVEDRA (40 UNI),93.114,121.0,112.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,PONTEVEDRA
2181,POLVO HORNEAR PONTEVEDRA 1KG (15 UNI),134.105,201.0,25.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,PONTEVEDRA
6043,SEMIGUIN ROJO TAXONERA 5 KG,1011.818,1315.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,TAXONERA
6075,SALSA PIZZA PONTEVEDRA 3KG (4 UNI),170.576,230.0,110.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,PONTEVEDRA
6080,BRILLO EN FRIO TAXONERA 5KG,1033.862,1344.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,TAXONERA
5633,GLUCOSA BALDE 5KG,517.101,672.0,5.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,PONTEVEDRA
616,GRAGEAS COLORES MIL CORES 500 GR (10 UNI),157.675,197.0,10.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,
4525,CHOCOLATE COBERTURA PINS SEMIANARGO ALPINO 1 KG (6 UNI),409.57,512.0,34.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,LODISER
4615,CHOCOLATE COBERTURA PINS BLANCO ALPINO 1 KG (6 UNI),409.5,512.0,3.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,LODISER
4524,CHOCOLATE COBERTURA PINS CON LECHE ALPINO 1 KG (6 UNI),409.57,512.0,27.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,LODISER
4544,CHOCOLATE CHIPS BLANCO ALPINO 1 KG (6 UNI),308.364,385.0,5.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,LODISER
4138,CHOCOLATE COBERTURA SEMIAMARGO 54% CACAO TRONADOR 1 KG (6 UNI),529.359,662.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,LODISER
4543,CHOCOLATE CHIPS SEMIAMARGO ALPINO 1 KG (6 UNI),367.077,459.0,6.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,LODISER
4592,JALEA PINCEL PONTEVEDRA 1.5 KG (4 UNI),181.342,236.0,3.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,ENVASADOS,Sin asignar,PONTEVEDRA
4702,CHOCOLATE COBERTURA SEMIAMARGO CALLEBAUT 54.5% 2.5 KG,1769.744,2212.0,4.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4706,CHOCOLATE COBERTURA SIN AZUCAR CALLEBAUT 53.9 % 1 KG,1769.6,2212.0,3.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4704,CHOCOLATE COBERTURA CON LECHE CALLEBAUT 33.6 % 2.5 KG,1869.555,2337.0,3.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4707,CACAO CALLEBUAT 100 % 5 KG,5444.25,6805.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4721,CHOCOLATE BLANCO CALLEBAUT BARRA 5KG,5172.037,6465.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4718,CHOCOLATE GOLD CALLEBAUT 2.5 KG,1951.763,2440.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4719,CHOCOLATE RUBY CALLEBAUT 2.5 KG,2654.072,3318.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CALLEBAUT
4720,CHOCOLATE CALLEBAUT BLANCO 2.5KG,1929.986,2412.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,CHOCOLATES,Sin asignar,CHEF
1011,ACEITE ALGODON LIZA BALDE 15.7 LT,2141.999,2399.0,3.0,Uni,DISTRIBUIDORA CUAREIM SRL,ACEITES,GASTRONOMIA,SOJA Y ALGODON,CARGIL
6000,PASTA DE MANI NATURAL ENTRENUTS 370 GR (12 UNI),177.813,222.0,1.0,Uni,DISTRIBUIDORA CUAREIM SRL,DULCES Y MERMELADAS,Sin asignar,VARIOS,
6071,FONDANT 5KG,849.689,1062.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,VARIOS,PONTEVEDRA
6073,PURE DE TOMATE PONTEVEDRA 1 LTRO (12 UNI),50.72,68.0,474.0,Uni,DISTRIBUIDORA CUAREIM SRL,ENVASADOS,Sin asignar,Sin asignar,PONTEVEDRA
9183,FRUTA PICADA TAXONERA PREMIUM KG (10 UNI),187.773,263.0,21.256,Uni,DISTRIBUIDORA CUAREIM SRL,"CEREALES, GRANOLAS, SEMILLAS Y FRUTOS SECOS",Sin asignar,Sin asignar,TAXONERA
5573,PALLETS,427.0,534.0,12.0,Uni,DISTRIBUIDORA CUAREIM SRL,Sin asignar,Sin asignar,Sin asignar,
5696,MERMELADA MEMBRILLO 10KG TAXONERA,1449.754,1885.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,DULCES Y MERMELADAS,Sin asignar,Sin asignar,TAXONERA
6001,PASTA DE MANI CROCANTE ENTRENUTS 370 GR (12 UNI),177.813,222.0,14.0,Uni,DISTRIBUIDORA CUAREIM SRL,DULCES Y MERMELADAS,Sin asignar,SANTA FE,
6002,PASTA DE MANI CON CACAO ENTRENUTS 370 GR (12 UNI),177.813,222.0,11.0,Uni,DISTRIBUIDORA CUAREIM SRL,DULCES Y MERMELADAS,Sin asignar,SANTA FE,
6003,PASTA DE MANI CON STEVIA ENTRENUTS 370 GR (12 UNI),177.813,222.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,DULCES Y MERMELADAS,Sin asignar,Sin asignar,SANTA FE
6005,ACEITE DE COCO NEUTRO ENTRENUTS 360 GR (12 UNI),244.506,306.0,3.0,Uni,DISTRIBUIDORA CUAREIM SRL,ACEITES,Sin asignar,Sin asignar,SAINT
3433,GRAGEAS CHOCOLATE MIL CORES 500 GR (10 UNI),157.675,197.0,12.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,
4612,MARGARINA SINA HOJALDRE PLACA 2 KG (6 UNI),312.2,390.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,
4611,MARGARINA SINA CHEFF BALDE 15 KG,1436.104,1795.0,8.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,
4116,SALSA PARA HELADOS CHOCOLATE PONTEVEDRA 1.3 KG (6 UNI),252.821,316.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,PONTEVEDRA
4117,SALSA PARA HELADOS DULCE DE LECHE PONTEVEDRA 1.3 KG (6 UNI),252.821,316.0,2.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,PONTEVEDRA
4118,SALSA PARA HELADOS FRUTILLA PONTEVEDRA 1.3 KG (6 UNI),252.821,316.0,0.0,Uni,DISTRIBUIDORA CUAREIM SRL,ELABORACION Y PANADERIAS,Sin asignar,Sin asignar,PONTEVEDRA
1567,PULPA DE TOMATE TAMIZADA PONTEVEDRA 205 GR (27 UNI),11.28,14.0,1073.0,Uni,DISTRIBUIDORA CUAREIM SRL,ENVASADOS,Sin asignar,Sin asignar,PONTEVEDRA
1438,KETCHUP PONTEVEDRA 60 GR (30 UNI),17.043,21.0,293.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,Sin asignar,Sin asignar,PONTEVEDRA
1481,KETCHUP PONTEVEDRA 500 GR (20 UNI),74.081,93.0,22.0,Uni,DISTRIBUIDORA CUAREIM SRL,ADEREZOS,Sin asignar,Sin asignar,PONTEVEDRA
815,SALSA PRONTO PIZZA DOY PACK PONTEVEDRA 200 GR (48 UNI),22.092,27.0,464.0,Uni,DISTRIBUIDORA CUAREIM SRL,ENVASADOS,Sin asignar,Sin asignar,PONTEVEDRA
1568,PULPA TOMATE CONCENTRADA PONTEVEDRA 208 GR (27 UNI),17.136,21.0,65.0,Uni,DISTRIBUIDORA CUAREIM SRL,ENVASADOS,Sin asignar,Sin asignar,PONTEVEDRA
1564,PULPA DE TOMATE TAMIZADA DON PERITA 1.020 KG (12 UNI),35.707,43.0,282.0,Uni,DISTRIBUIDORA CUAREIM SRL,ENVASADOS,Sin asignar,Sin asignar,PONTEVEDRA
